P10145	3.198412698412697264e+00	4.089285714285715301e+00	4.547619047619050114e+00	4.302721088435373709e+00	5.317176870748300033e+00	5.348639455782312702e+00	7.359268707482991445e+00	8.034013605442174466e+00	5.345238095238095788e+00	7.236394557823126128e+00	5.238945578231295919e+00	3.647959183673469497e+00	4.589285714285714413e+00	3.257086167800455012e+00	5.505102040816326259e+00	5.330782312925171240e+00	6.442602040816326259e+00	8.385204081632652517e+00	5.839285714285714413e+00	7.507653061224489832e+00	5.938775510204083119e+00	4.607142857142856762e+00	5.512755102040816091e+00	4.409297052154195207e+00	6.408163265306122014e+00	6.333333333333329485e+00	7.628826530612244916e+00	9.112244897959183021e+00	6.867346938775510168e+00	8.071428571428571175e+00	4.273809523809524613e+00	3.379535147392290551e+00	4.191609977324264769e+00	1.823696145124715562e+00	3.644841269841270659e+00	3.755102040816327147e+00	4.822987528344674146e+00	8.353174603174599255e+00	3.814058956916100751e+00	5.280045351473924065e+00	4.613095238095240802e+00	5.275510204081633070e+00	6.367346938775510168e+00	4.294501133786848612e+00	4.530612244897959329e+00	4.431122448979592399e+00	5.794642857142856762e+00	9.711734693877550839e+00	4.140306122448979664e+00	5.869897959183673741e+00	5.044784580498866688e+00	5.677154195011337556e+00	6.229024943310655260e+00	3.923469387755103011e+00	4.047902494331065526e+00	3.956916099773243545e+00	5.055980725623582472e+00	1.049263038548752647e+01	4.171201814058957069e+00	6.140589569160998629e+00	6.468112244897954888e+00	6.156887755102040671e+00	7.230867346938775420e+00	4.982851473922905505e+00	5.294642857142856762e+00	5.446003401360545837e+00	5.959183673469388154e+00	1.118239795918367285e+01	6.182397959183673741e+00	8.422193877551020336e+00	7.639455782312922771e+00	7.426020408163265252e+00	8.510204081632652517e+00	8.286848072562355227e+00	1.014030612244897966e+01	1.092006802721088121e+01	1.270280612244897966e+01	8.836734693877550839e+00	9.637755102040816979e+00	1.126020408163265252e+01	4.212585034013607732e+00	5.568877551020408490e+00	5.933673469387755084e+00	4.506235827664402116e+00	4.732142857142856762e+00	4.969387755102041559e+00	6.672193877551020336e+00	9.658163265306122014e+00	4.030612244897959329e+00	6.204081632653061007e+00	6.755102040816322706e+00	7.344387755102040671e+00	8.515306122448979664e+00	5.484126984126985072e+00	5.788265306122449161e+00	5.736394557823131457e+00	6.774234693877550839e+00	1.169387755102040849e+01	5.260204081632653406e+00	7.484693877551020336e+00	4.095863233910372436e+00	4.362718089990816672e+00	5.963013978165491835e+00	2.498520559126619744e+00	4.968064483215993477e+00	4.989513541702094379e+00	6.968778696051423971e+00	1.289807162534434859e+01	5.430670339761243248e+00	8.804407713498623167e+00
P99999	5.032051282051283714e+00	3.660523504273506479e+00	3.974225427350428053e+00	4.417735042735044360e+00	5.323985042735042583e+00	5.367521367521367104e+00	6.035924145299144783e+00	4.573183760683763310e+00	6.683760683760683108e+00	5.893696581196579132e+00	3.786057692307692957e+00	3.574519230769230838e+00	3.782451923076922906e+00	3.372596153846155076e+00	3.925480769230769162e+00	4.367254273504274309e+00	4.955528846153845812e+00	4.569711538461538325e+00	5.819711538461538325e+00	5.305288461538461675e+00	3.952323717948718063e+00	4.008413461538461675e+00	4.213942307692307487e+00	3.848157051282051988e+00	4.568509615384614975e+00	4.745058760683762422e+00	5.610576923076923350e+00	4.993990384615385025e+00	6.224759615384614975e+00	5.652644230769230838e+00	4.590811965811967710e+00	3.955929487179488557e+00	4.497195512820513663e+00	2.746794871794870918e+00	3.189903846153847589e+00	2.987179487179488113e+00	3.903445512820514107e+00	5.450320512820514551e+00	5.294871794871796489e+00	5.354166666666667851e+00	5.256009615384614975e+00	3.679086538461538325e+00	4.252403846153845812e+00	3.214342948717948900e+00	4.022836538461538325e+00	3.705795940170941272e+00	3.963942307692307487e+00	5.135817307692307487e+00	5.688701923076923350e+00	4.717548076923076650e+00	5.196581196581197659e+00	4.198450854700855217e+00	4.433627136752138931e+00	3.041666666666666519e+00	3.698450854700854773e+00	3.163461538461540101e+00	3.966479700854701473e+00	5.003739316239315116e+00	6.236111111111109828e+00	4.891559829059828779e+00	6.224358974358973562e+00	4.858173076923076650e+00	5.198317307692307487e+00	3.259615384615385913e+00	3.939903846153846256e+00	3.762286324786325853e+00	4.301682692307692513e+00	5.721153846153845812e+00	6.548076923076923350e+00	5.745192307692307487e+00	4.709935897435899577e+00	4.516826923076923350e+00	5.792067307692307487e+00	5.758012820512822039e+00	4.194711538461538325e+00	5.384081196581197659e+00	6.554086538461538325e+00	5.105769230769230838e+00	7.562500000000000000e+00	6.365384615384614975e+00	7.600961538461534772e+00	6.314903846153845812e+00	6.820913461538461675e+00	5.895833333333333037e+00	5.973557692307692513e+00	5.499465811965811746e+00	6.126201923076923350e+00	8.173076923076923350e+00	8.197115384615385025e+00	6.913461538461538325e+00	6.439102564102560322e+00	5.896634615384614975e+00	6.479567307692307487e+00	4.756410256410257276e+00	4.084134615384614975e+00	4.186965811965812634e+00	5.044471153846154188e+00	5.947115384615385025e+00	5.471153846153845812e+00	6.475961538461538325e+00	5.015510204081629730e+00	3.781541950113379791e+00	4.508707482993196791e+00	2.279506172839508515e+00	3.553877551020407033e+00	3.662343159486016297e+00	4.648163265306121339e+00	4.783310657596377524e+00	8.249795918367352598e+00	6.050793650793647949e+00
P01133	4.641514648977350888e+00	4.069709323751613539e+00	4.404217339229787420e+00	3.735351022664442411e+00	5.372742767643286399e+00	4.819605675327086836e+00	4.577275658743331199e+00	1.065667035194396561e+01	5.962778699097129653e+00	6.213331490694694814e+00	4.436670812603655811e+00	3.299336650082918876e+00	3.645107794361525766e+00	2.938651649161587276e+00	4.376762023217247055e+00	3.745082458079963761e+00	3.893967661691542403e+00	1.081726782752902238e+01	5.145626036484245880e+00	5.270418739635157834e+00	4.862147595356567820e+00	3.750310945273631624e+00	3.957400497512437720e+00	3.201745900128970312e+00	4.659411276948590697e+00	3.951377372397266274e+00	4.397802653399668138e+00	1.067143449419568846e+01	5.334369817578772377e+00	5.935116086235488808e+00	4.242629445365764695e+00	2.920133130643070007e+00	3.140489681223493701e+00	1.947853325962781934e+00	3.195112400958158627e+00	2.732126405011972015e+00	2.986433572876343590e+00	8.449880228487186784e+00	3.638520361157164373e+00	4.188686198636450975e+00	5.663971807628557897e+00	4.585095356550580092e+00	4.935012437810945229e+00	3.304841533075348892e+00	4.129975124378109541e+00	4.044522756587427992e+00	3.988598673300165931e+00	8.387023217247097762e+00	4.291252072968490872e+00	4.906094527363183744e+00	5.009719918923909887e+00	4.000195780357471698e+00	4.495842546526626293e+00	2.857379767827518346e+00	3.900520545421040541e+00	3.598258706467651891e+00	3.452897549290574020e+00	8.530219274000367946e+00	3.961258522203786381e+00	4.492076653768197758e+00	5.014303482587076921e+00	3.687500000000000000e+00	4.020004145936981743e+00	2.934056569006806114e+00	4.308250414593698174e+00	3.760664271236406009e+00	3.470771144278606890e+00	8.919361525704809779e+00	4.648217247097844229e+00	5.010572139303482331e+00	1.144997236042009447e+01	1.050051824212271967e+01	1.039583333333333393e+01	8.491477796204165429e+00	8.306177446102818607e+00	8.207112585222031242e+00	9.212064676616915193e+00	1.262479270315091284e+01	1.033167495854062956e+01	9.657131011608623083e+00	5.359729132117223571e+00	4.808975953565505890e+00	5.191853233830845404e+00	3.803390455131749892e+00	4.803689883913764724e+00	4.819191081628899198e+00	4.343076285240464074e+00	9.923714759535654295e+00	5.512852404643449056e+00	5.682421227197346880e+00	6.226506357103397171e+00	5.416770315091210541e+00	5.948072139303482331e+00	4.257508752533629703e+00	4.851782752902155771e+00	4.653353602358583530e+00	5.012645107794361898e+00	1.038723051409618492e+01	5.228441127694859247e+00	5.771144278606965550e+00	4.950781370539359294e+00	3.527556733745232265e+00	4.144100040567010090e+00	1.805747732110732029e+00	4.376317312226591483e+00	3.500086526164043921e+00	3.588383902518370583e+00	1.541222597537564276e+01	6.030863871272896581e+00	6.693128800582663018e+00
P00533	4.373311276537099168e+00	4.911853230401634463e+00	5.256042643139429593e+00	3.941641393254300851e+00	5.105815182428103505e+00	4.804475691572482887e+00	5.290644242257161345e+00	7.491361088135271906e+00	5.513142174432518416e+00	7.242532855436090600e+00	4.856791655178769318e+00	4.616935483870967971e+00	4.984077750206782120e+00	3.306106975461805764e+00	4.805107526881720048e+00	4.538530465949836668e+00	4.726220016542597158e+00	7.807071960297767177e+00	5.819065343258891687e+00	7.343879239040528972e+00	5.125022975829442551e+00	4.783705541770057579e+00	5.046009098428453576e+00	3.839157706093202282e+00	5.469396195202646638e+00	5.218121036669444379e+00	5.348325062034739119e+00	7.897746071133167511e+00	6.421319272125724176e+00	7.864660876757651131e+00	4.059231688263955640e+00	3.524434794596086107e+00	4.012406947890837294e+00	1.989017553533677596e+00	3.439791838985378103e+00	3.244003308519433304e+00	3.701268265784411149e+00	6.533498759305230053e+00	4.690653432588924865e+00	5.104356217259451434e+00	5.108756088594817335e+00	5.084574028122415434e+00	5.696133167907361461e+00	3.873759305210928705e+00	4.443961952026468154e+00	4.539047422111949004e+00	4.950475599669148075e+00	7.837365591397849052e+00	5.820409429280396729e+00	6.226530190239867757e+00	4.880341880341892313e+00	4.979631927212590625e+00	5.527433140336384554e+00	3.678981711239789121e+00	4.240039977943217409e+00	4.285221946512281832e+00	4.882823269920056219e+00	7.923766197959730029e+00	5.726633581472305501e+00	6.190791287565495793e+00	5.538725760499965567e+00	5.437758478081058833e+00	5.866315136476426773e+00	3.946133167907370343e+00	4.642473118279569988e+00	4.637062310449419300e+00	4.979425144747725795e+00	8.127688172043010084e+00	6.019334160463192696e+00	6.733974358974358587e+00	7.386223692675289776e+00	7.718258891645988662e+00	7.845326716294458436e+00	6.656327543424346516e+00	7.968879239040528972e+00	7.924455472842564241e+00	7.974772539288668582e+00	1.016625310173697194e+01	8.928866832092639427e+00	9.448717948717948900e+00	5.743681646907467631e+00	6.286083540115797952e+00	6.542183622828783740e+00	4.520264681555016928e+00	5.602047146401985422e+00	5.615522470361197449e+00	6.211331679073614609e+00	8.321339950372207639e+00	6.191480562448304248e+00	7.071133167907361461e+00	6.936127194191724854e+00	7.569789081885856419e+00	8.236559139784946026e+00	5.113316790736163853e+00	5.456885856079404462e+00	5.359387923904066042e+00	6.205541770057899420e+00	1.035607940446650055e+01	6.918527708850289670e+00	6.342431761786600397e+00	5.232160902792000634e+00	4.879943480636556252e+00	5.632573594699828767e+00	2.795188246097342510e+00	5.991588860050520715e+00	5.816721383633461251e+00	6.178293832388468410e+00	1.050045010586703320e+01	8.060995833617914386e+00	1.046039546479063098e+01
Q09472	2.058272321223021617e+00	2.758720127089387297e+00	2.410726619698874362e+00	3.956946171202296636e+00	2.988240779113157775e+00	3.408712068886145197e+00	3.100048349219521882e+00	3.275176129299651073e+00	3.622530736289560682e+00	9.770548418289816794e+00	2.710664456416645329e+00	2.200424782428512138e+00	2.210319104848736060e+00	2.200856471888388732e+00	2.064805221715706463e+00	2.108025970437917618e+00	2.114484044757563019e+00	4.231247409863240883e+00	2.735184417737256624e+00	6.870078740157480546e+00	2.382753142699292059e+00	2.253574388727724642e+00	2.086614173228346303e+00	2.462114933001802619e+00	2.124689183588893471e+00	2.278180687940344562e+00	2.215706589307915308e+00	3.745234148363033366e+00	2.815893079154579315e+00	7.323352673021135573e+00	3.952571718008934809e+00	2.164231938113005960e+00	2.414801768200038001e+00	6.881014873140915977e-01	1.713617212322135153e+00	1.363747294746041172e+00	1.694329327255135853e+00	5.509393562646755171e+00	2.216190081502977804e+00	3.882649537228897163e+00	3.094419118662827817e+00	2.041183174471612016e+00	2.114794861168669549e+00	1.631095455173353637e+00	1.932501036054703691e+00	1.815927614311363625e+00	1.968711147948611684e+00	4.339825942809780734e+00	2.524243680066307505e+00	5.791338582677165725e+00	3.420707280011070051e+00	2.076719850808137924e+00	2.208005249343850451e+00	1.347193442924885742e+00	1.846784776902885339e+00	1.598425196850387087e+00	1.790337063130264639e+00	4.918497029976492740e+00	2.457176405580896450e+00	5.324216051940852346e+00	3.133012156375212687e+00	2.057397430584334774e+00	2.209645669291338432e+00	1.686541649399075027e+00	1.892043099875673429e+00	1.750362619146284437e+00	1.727983837546622548e+00	4.478501864898466245e+00	2.694415665147119832e+00	6.203740157480314821e+00	3.283809918497058167e+00	4.296985080812266489e+00	3.899191877331122935e+00	5.584058571625887701e+00	4.320607128056360935e+00	4.780080121563737627e+00	4.258495648570244541e+00	4.353501864898466245e+00	5.155200994612515686e+00	1.180149191877331205e+01	3.494612515540841624e+00	2.529682967260671322e+00	2.614691255698300854e+00	2.213979831468443571e+00	2.557449233319519344e+00	2.478242851222560716e+00	2.690530460008288216e+00	5.009946125155408048e+00	2.776833816825528434e+00	6.188976377952755570e+00	9.920154717502413177e+00	6.818742229589722648e+00	7.314857024450891032e+00	3.843693880370218530e+00	5.889193949440530318e+00	5.260464152507226210e+00	6.155926232905096995e+00	1.209635308744301696e+01	5.721922917530045893e+00	5.010567757977621106e+00	2.385960632235141432e+00	2.243109829845113090e+00	2.050619521995748151e+00	9.326114862357864910e-01	1.943449055118263491e+00	1.711157226620227734e+00	1.946425985122687941e+00	5.025654168688817869e+00	3.141228775253925853e+00	7.978782461325804043e+00
P02751	3.627849578172698930e+00	2.954025309639218388e+00	3.580775444264955087e+00	3.207256327409827801e+00	3.631748115239640473e+00	3.583782085801489270e+00	3.143258616047406306e+00	5.250942380183040825e+00	5.150713516424308303e+00	6.250269251480832011e+00	2.877154011847082415e+00	2.161954765751211482e+00	2.777766558966074495e+00	2.262250942380185759e+00	2.671294426494345675e+00	2.751413570274651388e+00	2.396859854604200368e+00	4.878836833602584910e+00	4.056744749596123079e+00	4.812600969305330878e+00	3.534682956381272501e+00	2.709561793214862568e+00	3.043063408723747809e+00	2.424357162089404660e+00	3.107128432956381303e+00	3.149384087237502960e+00	2.753836833602584910e+00	5.476928513731825099e+00	4.853544022617124476e+00	5.230563408723748253e+00	3.235505295279146321e+00	2.404595225273756576e+00	2.491361514988340353e+00	1.701243044336743226e+00	2.757802683539769095e+00	2.789041464728072128e+00	3.085347110034128537e+00	4.937040028720137919e+00	3.773671692694319457e+00	3.953868246275351606e+00	3.689216478190632031e+00	2.804220516962843135e+00	3.215569466882068017e+00	2.804523424878851312e+00	3.577191033925686714e+00	3.707189014539583827e+00	3.997223344103392417e+00	5.466882067851373428e+00	4.061591276252019433e+00	4.920032310177705703e+00	3.767793035361704401e+00	2.948303715670453684e+00	3.233777598276816434e+00	2.675237838808131929e+00	3.465418012924085023e+00	3.593811703464382834e+00	3.931290387722128798e+00	5.442716747442083225e+00	3.721459343026397804e+00	4.351709746903599019e+00	3.521035271944009892e+00	2.799979806138933824e+00	3.063509693053311889e+00	2.914411685514290085e+00	3.665640145395799632e+00	3.827039579967693506e+00	4.056694264943456751e+00	5.201635702746364665e+00	4.171748788368335958e+00	4.594002423263328083e+00	5.570678513731764703e+00	4.868941841680129556e+00	5.255452342487883399e+00	4.990374259558397085e+00	5.534481017770597866e+00	5.562466343564843818e+00	5.257421243941841738e+00	7.394184168012923664e+00	7.310379644588045345e+00	7.781098546042002795e+00	4.938879913839503644e+00	4.040993537964459037e+00	4.923869143780290614e+00	3.864499192245562487e+00	4.185329159935379906e+00	4.058696822832523310e+00	4.434925282714054617e+00	7.414781906300484948e+00	4.639539579967689953e+00	5.383279483037156865e+00	5.938947226709704097e+00	4.978594507269789915e+00	5.378836833602584910e+00	4.052369413031768453e+00	4.642114297253635335e+00	4.640481960150769858e+00	5.201484248788368348e+00	8.175484652665589991e+00	4.768578352180936619e+00	4.720718901453958338e+00	3.858180516210496069e+00	2.250266765913720324e+00	3.424315653955832151e+00	1.582293230135482842e+00	3.180592578080887911e+00	3.061021325318640240e+00	3.072417146101007912e+00	7.900654694974213577e+00	5.603854533162516027e+00	6.904400908218313759e+00
P50148	5.526846679081319991e+00	6.464385474860337766e+00	6.927025139664801934e+00	4.943668528864064271e+00	5.277001862197397308e+00	6.226256983240224585e+00	6.451699255121045695e+00	6.302607076350090765e+00	5.928770949720672867e+00	5.814711359404100222e+00	6.032472067039111430e+00	5.584148044692737400e+00	6.467178770949720601e+00	4.741814090626945699e+00	5.375349162011173298e+00	6.135513656114222059e+00	6.252094972067038903e+00	7.275488826815642796e+00	6.673533519553072502e+00	6.938896648044692306e+00	6.232425512104288856e+00	5.954958100558659595e+00	6.625000000000000000e+00	5.133108317815024968e+00	5.695181564245809902e+00	6.559861887026690930e+00	6.837290502793296199e+00	7.830656424581005304e+00	7.167248603351954905e+00	7.214734636871508400e+00	5.197082557417757265e+00	4.367085661080078118e+00	4.720786778398514016e+00	2.332712600869022879e+00	3.536312849162011940e+00	4.136716325263814831e+00	4.661196461824959947e+00	5.587057728119183331e+00	5.122905027932967315e+00	5.102886405959036864e+00	5.673649906890135597e+00	5.414804469273742704e+00	5.781075418994413795e+00	3.627405338299194870e+00	4.470670391061452698e+00	5.146803227808815606e+00	5.417946927374301502e+00	6.159217877094971705e+00	6.005586592178770999e+00	5.857541899441340405e+00	6.674270639354432433e+00	6.073479205462451347e+00	6.563120732464304830e+00	4.015673494723775327e+00	5.127715704531352614e+00	5.424581005586601279e+00	5.951388888888893725e+00	7.075108628181252080e+00	7.166821849782742504e+00	6.813469894475477240e+00	6.994529795158284102e+00	6.116969273743016799e+00	6.620111731843575598e+00	4.101450962135324119e+00	5.121857541899441202e+00	5.315914028553697435e+00	5.969972067039106101e+00	7.760824022346368700e+00	7.481494413407821398e+00	7.271997206703910699e+00	6.032122905027935467e+00	7.043994413407821398e+00	7.765013966480446506e+00	5.545468653010561688e+00	6.332402234636871796e+00	7.501551831160766071e+00	7.924231843575419099e+00	6.365921787709496904e+00	5.819832402234636604e+00	6.818435754189944298e+00	6.501396648044694082e+00	7.296787709497206897e+00	7.311103351955307694e+00	5.080850403476104837e+00	5.671787709497206897e+00	6.981067659838608108e+00	7.463337988826815206e+00	6.402234636871508400e+00	5.300279329608938106e+00	5.223463687150838197e+00	6.018621973929245250e+00	7.211592178770949602e+00	7.519203910614525199e+00	4.985412787088768560e+00	5.431564245810055702e+00	6.154717566728747258e+00	7.406075418994413795e+00	6.526536312849161803e+00	5.631284916201117596e+00	5.434357541899441202e+00	5.835958925072136871e+00	5.862528223710252284e+00	6.524181221436817779e+00	2.778947676969882874e+00	5.039912787765453039e+00	6.388389289344439170e+00	6.658056656916054195e+00	6.781123672224778076e+00	6.259014129313055008e+00	6.251348142860479129e+00
P62873	1.228957718780726616e+01	9.977056702720416226e+00	1.053445591609307463e+01	9.450344149459192877e+00	1.208189937725335383e+01	1.149967223861027854e+01	1.451663389052768771e+01	1.236742051786297125e+01	1.566191412651589765e+01	1.529908226810881544e+01	7.819239593575875169e+00	7.078908554572270972e+00	7.903023598820058560e+00	7.119796787938378557e+00	1.167072271386430593e+01	1.122386102917075590e+01	1.121091445427728672e+01	9.271386430678466795e+00	1.405162241887905594e+01	1.489233038348082516e+01	9.324033103900358554e+00	9.105825958702064682e+00	9.878318584070797215e+00	9.655563749590296396e+00	1.499262536873156293e+01	1.693219436250409871e+01	1.580641592920354022e+01	1.035287610619469056e+01	1.713753687315634266e+01	2.010361356932153498e+01	9.342674532940009158e+00	6.549164208456246250e+00	8.149827925270400897e+00	4.652572926909213535e+00	1.006010324483775520e+01	1.045181907571287461e+01	1.118018682399212693e+01	5.984267453294005890e+00	8.234513274336281441e+00	1.298180924287119353e+01	1.158890527695836248e+01	9.116519174041297191e+00	1.204977876106194756e+01	9.128892166502781791e+00	1.060361356932153321e+01	9.098246476565055474e+00	1.017330383480825873e+01	1.269100294985250699e+01	1.239749262536873076e+01	1.040781710914454194e+01	1.121009505080299640e+01	8.789249426417564237e+00	1.217949033103899659e+01	1.137348410357258999e+01	1.219596034087183689e+01	1.017666338905275758e+01	1.084849229760733635e+01	1.428334972140281600e+01	1.127794165847261887e+01	9.120616191412645790e+00	1.152806456899376464e+01	8.381637168141592653e+00	1.022050147492625349e+01	1.197316453621762378e+01	1.402359882005899649e+01	1.179010980006554199e+01	1.261615044247787587e+01	1.377470501474926223e+01	1.497382005899705071e+01	1.243547197640118007e+01	1.028334972140280890e+01	7.958702064896755246e+00	8.646386430678466795e+00	7.326778105539169417e+00	1.388016224188790559e+01	1.588806948541461850e+01	1.551843657817109090e+01	6.834808259587020984e+00	1.484808259587020629e+01	2.017256637168141609e+01	1.317125532612256933e+01	1.174188790560472029e+01	1.534845132743362761e+01	9.136020976728934428e+00	1.076659292035398252e+01	9.962799082268103845e+00	1.155973451327433565e+01	1.384070796460176922e+01	1.028761061946902622e+01	1.148820058997050175e+01	1.408521796132414217e+01	1.272566371681415909e+01	1.560508849557522204e+01	1.348852835136020722e+01	1.215597345132743357e+01	9.481481481481477402e+00	1.099188790560472029e+01	1.884808259587020629e+01	1.307079646017699126e+01	8.536873156342183577e+00	1.031520472895040186e+01	8.019245242214525504e+00	1.267680579584774492e+01	5.362729719338716450e+00	1.270547361591694013e+01	1.389607843137255827e+01	1.518135813148789914e+01	9.440519031141869633e+00	1.421428200692042232e+01	1.607477508650519127e+01
P62993	5.000771604938271331e+00	4.622813786008227233e+00	5.022890946502052145e+00	4.082818930041153038e+00	5.230452674897116516e+00	6.185956790123452009e+00	5.636509773662548461e+00	5.001286008230448665e+00	7.156378600823041225e+00	5.342335390946498563e+00	4.647955246913576310e+00	3.185763888888888840e+00	3.735532407407407440e+00	2.078253600823045222e+00	3.145254629629629761e+00	4.143325617283950102e+00	3.288194444444444642e+00	4.285300925925925597e+00	4.713541666666666963e+00	3.799189814814814881e+00	6.002314814814815769e+00	3.940972222222222321e+00	4.120370370370370239e+00	2.887088477366256623e+00	4.320601851851852082e+00	5.081018518518512828e+00	4.302662037037037202e+00	5.583333333333333037e+00	5.717592592592592560e+00	4.719907407407407440e+00	4.699331275720163070e+00	2.965406378600823789e+00	3.634773662551440410e+00	1.926440329218106040e+00	2.350823045267491196e+00	3.236368312757201604e+00	3.068608539094651366e+00	4.601594650205757198e+00	3.514403292181069283e+00	3.729681069958849626e+00	5.307870370370364910e+00	4.221064814814814881e+00	4.864583333333333037e+00	2.888631687242800616e+00	3.078703703703703720e+00	4.123456790123458227e+00	4.347800925925925597e+00	5.224537037037037202e+00	4.168981481481481843e+00	4.638888888888889284e+00	6.336676954732508804e+00	5.006044238683124981e+00	5.321244855967073306e+00	3.534979423868312765e+00	3.929269547325106249e+00	4.930812757201639585e+00	5.049061213991762997e+00	6.237911522633743822e+00	4.473251028806580543e+00	5.599022633744848321e+00	6.152970679012345734e+00	4.806134259259259522e+00	4.934606481481481843e+00	2.828639403292182664e+00	3.500578703703703720e+00	4.788001543209871258e+00	4.508101851851852082e+00	5.707754629629629761e+00	3.990162037037037202e+00	5.385995370370370239e+00	5.841049382716047234e+00	4.142361111111110716e+00	4.803240740740740478e+00	3.603137860082301636e+00	4.513888888888889284e+00	5.155864197530862114e+00	4.335069444444444642e+00	5.990740740740740478e+00	6.872685185185185119e+00	4.694444444444444642e+00	6.536265432098764983e+00	5.825231481481481843e+00	7.099537037037037202e+00	5.153292181069954125e+00	5.196759259259259522e+00	5.344907407407405664e+00	5.936921296296296724e+00	7.215277777777777679e+00	6.583333333333333037e+00	7.284722222222222321e+00	6.296296296296297612e+00	5.042824074074074403e+00	5.986111111111110716e+00	3.572273662551441298e+00	3.946759259259259078e+00	5.601851851851845865e+00	5.309606481481481843e+00	6.138888888888889284e+00	4.548611111111110716e+00	5.629629629629629761e+00	6.820536053477933791e+00	4.043630147168125966e+00	5.339293677929028092e+00	2.331632063161724222e+00	4.383592771135512045e+00	5.221327934573059437e+00	4.866688610928241232e+00	7.195141115759509098e+00	7.822039117415948262e+00	7.363290789781063772e+00
P49841	6.553566693184816216e+00	8.269026783346575371e+00	8.756099177936878419e+00	6.107796340493237608e+00	7.364293290904253553e+00	7.614956245027836523e+00	8.870359321134959174e+00	7.253911429329081173e+00	7.625828692654458507e+00	1.069504110315565448e+01	7.779468310792884367e+00	8.090393794749402900e+00	8.932875894988066889e+00	5.739293290904266875e+00	6.847553699284009809e+00	7.358890214797122908e+00	8.055489260143197328e+00	7.918556085918854848e+00	8.576073985680190859e+00	1.115363961813842408e+01	8.228652877220877571e+00	8.044749403341288740e+00	8.743436754176611814e+00	6.413219305224068023e+00	8.004176610978520401e+00	8.369729514717569430e+00	8.861873508353221851e+00	8.265513126491645934e+00	9.627088305489259312e+00	1.214021479713603746e+01	6.318217979315831734e+00	6.322991249005553094e+00	6.716189339697681504e+00	3.072129408644932447e+00	4.395584725536997972e+00	4.479846194643341661e+00	5.403639618138422307e+00	6.400954653937929173e+00	6.337708830548914207e+00	6.631264916467769943e+00	7.103652877220886452e+00	7.688245823389021183e+00	8.054594272076371908e+00	4.945737204985423574e+00	5.352326968973747157e+00	5.702167859984085041e+00	6.505966587112172128e+00	7.792064439140811594e+00	7.534307875894987738e+00	7.863663484486873578e+00	7.007955449482890842e+00	7.448289578361166008e+00	7.978321400159096299e+00	5.181649429859453093e+00	5.512132060461415684e+00	5.922964730840616809e+00	6.824880668257740091e+00	8.401750198886228205e+00	7.913683373110566244e+00	7.915274463007140326e+00	8.440367276584451517e+00	8.665572792362768340e+00	8.793257756563246375e+00	5.723183505701403107e+00	6.019391408114558750e+00	6.201173428798719023e+00	7.137828162291169676e+00	8.846360381861575917e+00	8.519391408114557862e+00	8.303400954653938015e+00	8.097586846990171949e+00	8.389021479713603568e+00	8.890811455847256184e+00	6.569345001325894273e+00	7.834725536992840134e+00	8.485680190930777300e+00	8.662589498806681831e+00	7.727923627684964103e+00	8.650357995226730878e+00	1.185560859188544214e+01	8.306417395916184887e+00	9.830548926014319733e+00	9.600835322195704791e+00	6.090029169981426627e+00	7.041169451073985286e+00	6.999204455051703633e+00	8.201968973747016278e+00	9.015513126491645934e+00	8.329355608591885840e+00	9.393794749403340916e+00	9.137364094404647474e+00	1.178758949880668183e+01	1.229176610978520223e+01	7.544683107928917387e+00	7.352625298329355630e+00	7.131662688941919015e+00	9.567124105011933111e+00	1.270644391408114515e+01	9.516706443914081603e+00	7.951073985680190859e+00	8.240410052910062788e+00	8.223786848072570876e+00	8.981938775510206696e+00	5.062537163013363539e+00	8.952487244897939789e+00	9.352711010330049035e+00	1.050817885487528081e+01	7.732993197278896780e+00	1.110396258503400091e+01	1.563058956916097308e+01
